homo_sapiens,mus_musculus,positive_match_percent
ENSG00000143499,ENSMUSG00000026603,96.53579999999998
ENSG00000152104,ENSMUSG00000026604,95.45458236450503
ENSG00000117724,ENSMUSG00000026605,78.84143861565214
ENSG00000136636,ENSMUSG00000026608,96.6871
ENSG00000042781,ENSMUSG00000026609,82.65508806311524
ENSG00000196482,ENSMUSG00000026610,100.0
ENSG00000162814,ENSMUSG00000026611,84.59461926003637
ENSG00000196660,ENSMUSG00000026614,85.65446319453845
ENSG00000136628,ENSMUSG00000026615,94.7751
ENSG00000117322,ENSMUSG00000026616,64.72002807961279
ENSG00000162813,ENSMUSG00000026617,93.50238333989807
ENSG00000067704,ENSMUSG00000026618,91.0079
ENSG00000116141,ENSMUSG00000026620,97.2327
ENSG00000186205,ENSMUSG00000026621,85.12518347781858
ENSG00000117650,ENSMUSG00000026622,94.36937127186278
ENSG00000123684,ENSMUSG00000026623,91.91274887029718
ENSG00000066027,ENSMUSG00000026626,98.7654
ENSG00000065600,ENSMUSG00000026627,95.7143
ENSG00000162772,ENSMUSG00000026628,98.895
ENSG00000123685,ENSMUSG00000026630,88.97961572011626
ENSG00000203705,ENSMUSG00000026632,89.78873873239436
ENSG00000174606,ENSMUSG00000026634,91.7279
ENSG00000082512,ENSMUSG00000026637,89.14797829902056
ENSG00000117595,ENSMUSG00000026638,98.9293
ENSG00000196878,ENSMUSG00000026639,90.08543673957132
ENSG00000076356,ENSMUSG00000026640,98.5744
ENSG00000158773,ENSMUSG00000026641,99.0323
ENSG00000152465,ENSMUSG00000026643,95.61829766356165
ENSG00000176244,ENSMUSG00000026644,92.65534233457768
ENSG00000152463,ENSMUSG00000026645,76.6038
ENSG00000152455,ENSMUSG00000026646,86.35849664005303
ENSG00000152457,ENSMUSG00000026648,87.32998667171223
ENSG00000188931,ENSMUSG00000026649,71.21949269718658
ENSG00000197889,ENSMUSG00000026650,96.5909
ENSG00000065809,ENSMUSG00000026655,86.46001989307223
ENSG00000072694,ENSMUSG00000026656,66.46152321893477
ENSG00000151474,ENSMUSG00000026657,95.24270207144049
ENSG00000081721,ENSMUSG00000026659,89.83800516873669
ENSG00000086475,ENSMUSG00000026662,100.0
ENSG00000118217,ENSMUSG00000026663,91.85520890280296
ENSG00000107537,ENSMUSG00000026664,87.8698
ENSG00000152332,ENSMUSG00000026667,99.5227
ENSG00000165623,ENSMUSG00000026668,86.2319
ENSG00000065328,ENSMUSG00000026669,84.70723712973178
ENSG00000117143,ENSMUSG00000026670,96.93490000000001
ENSG00000123240,ENSMUSG00000026672,86.64940001765673
ENSG00000162733,ENSMUSG00000026674,97.36686663137063
ENSG00000132196,ENSMUSG00000026675,81.3655780975156
ENSG00000151468,ENSMUSG00000026676,93.18600555538566
ENSG00000143248,ENSMUSG00000026678,93.9227
ENSG00000151023,ENSMUSG00000026679,94.32483872687257
ENSG00000143228,ENSMUSG00000026683,86.51564927588329
ENSG00000162761,ENSMUSG00000026686,98.6911
ENSG00000143149,ENSMUSG00000026687,94.4015
ENSG00000143198,ENSMUSG00000026688,93.11479900886852
ENSG00000007933,ENSMUSG00000026691,91.74482697886482
ENSG00000076258,ENSMUSG00000026692,87.83541901618591
ENSG00000010165,ENSMUSG00000026694,94.20185177634421
ENSG00000117533,ENSMUSG00000026696,95.74470000000001
ENSG00000034971,ENSMUSG00000026697,88.73239436619718
ENSG00000135845,ENSMUSG00000026698,96.63299999999998
ENSG00000117586,ENSMUSG00000026700,59.84255092069885
ENSG00000117592,ENSMUSG00000026701,91.9643
ENSG00000076321,ENSMUSG00000026705,99.42291092063734
ENSG00000241058,ENSMUSG00000026707,88.67723410699567
ENSG00000120334,ENSMUSG00000026708,92.30770547710434
ENSG00000117593,ENSMUSG00000026709,91.37132864641018
ENSG00000260314,ENSMUSG00000026712,90.4533
ENSG00000117601,ENSMUSG00000026715,92.14209320159492
ENSG00000136738,ENSMUSG00000026718,94.85297122080243
ENSG00000152061,ENSMUSG00000026721,83.60125685246925
ENSG00000107614,ENSMUSG00000026723,86.1042392764501
ENSG00000120332,ENSMUSG00000026725,81.63692522029079
ENSG00000107611,ENSMUSG00000026726,82.3627
ENSG00000148484,ENSMUSG00000026727,99.278
ENSG00000026025,ENSMUSG00000026728,98.71239999999999
ENSG00000165983,ENSMUSG00000026730,93.40969999999999
ENSG00000179133,ENSMUSG00000026734,61.26127746124497
ENSG00000168267,ENSMUSG00000026735,91.41105966351071
ENSG00000150867,ENSMUSG00000026737,99.38349888356888
ENSG00000168283,ENSMUSG00000026739,99.07691201514768
ENSG00000136770,ENSMUSG00000026740,89.15010852133025
ENSG00000078403,ENSMUSG00000026743,96.161
ENSG00000120594,ENSMUSG00000026748,94.23981594855258
ENSG00000119408,ENSMUSG00000026749,96.48560000000002
ENSG00000136930,ENSMUSG00000026750,98.917
ENSG00000136931,ENSMUSG00000026751,95.77463761064372
ENSG00000119414,ENSMUSG00000026753,98.68849999999999
ENSG00000136935,ENSMUSG00000026754,89.4426349763963
ENSG00000136950,ENSMUSG00000026755,96.732
ENSG00000115947,ENSMUSG00000026761,94.82161991231007
ENSG00000168280,ENSMUSG00000026764,99.4249728036208
ENSG00000150556,ENSMUSG00000026765,84.9604555384593
ENSG00000168288,ENSMUSG00000026766,97.63509999999998
ENSG00000148481,ENSMUSG00000026767,97.63777652294856
ENSG00000077943,ENSMUSG00000026768,95.15292895427835
ENSG00000134460,ENSMUSG00000026770,73.70370617282443
ENSG00000144228,ENSMUSG00000026771,98.46940000000001
ENSG00000170525,ENSMUSG00000026773,93.76744689669793
ENSG00000136758,ENSMUSG00000026775,97.69390231984683
ENSG00000065675,ENSMUSG00000026778,97.523001109994
ENSG00000120539,ENSMUSG00000026779,84.17432544050084
ENSG00000107897,ENSMUSG00000026781,88.03823442686726
ENSG00000138443,ENSMUSG00000026782,93.6831908309172
ENSG00000148459,ENSMUSG00000026784,89.32036426323621
ENSG00000160447,ENSMUSG00000026785,88.73796140471076
ENSG00000077420,ENSMUSG00000026786,85.62873226271319
ENSG00000136750,ENSMUSG00000026787,97.26499999999999
ENSG00000169155,ENSMUSG00000026788,92.89392044405508
ENSG00000136811,ENSMUSG00000026790,93.5706023903159
ENSG00000136856,ENSMUSG00000026791,92.2432
ENSG00000148356,ENSMUSG00000026792,93.79313618387559
ENSG00000136830,ENSMUSG00000026796,94.3143702549177
ENSG00000136854,ENSMUSG00000026797,97.74432414494754
ENSG00000167113,ENSMUSG00000026798,87.38228994788437
ENSG00000160563,ENSMUSG00000026799,99.67850000000001
ENSG00000125482,ENSMUSG00000026803,62.92518199720492
ENSG00000125492,ENSMUSG00000026805,97.5535
ENSG00000125485,ENSMUSG00000026806,83.18215496727211
ENSG00000165695,ENSMUSG00000026807,88.7265
ENSG00000165698,ENSMUSG00000026809,82.56407559763309
ENSG00000136908,ENSMUSG00000026810,66.66663195592166
ENSG00000160408,ENSMUSG00000026811,94.31140470659962
ENSG00000165699,ENSMUSG00000026812,92.0429967940037
ENSG00000106991,ENSMUSG00000026814,79.93898746124444
ENSG00000165702,ENSMUSG00000026815,86.86867165532854
ENSG00000148308,ENSMUSG00000026816,92.39651446427682
ENSG00000106992,ENSMUSG00000026817,92.5742690030274
ENSG00000170835,ENSMUSG00000026818,77.81063140963639
ENSG00000148339,ENSMUSG00000026819,98.54225696322445
ENSG00000148334,ENSMUSG00000026820,85.93952749700978
ENSG00000160271,ENSMUSG00000026821,90.3899144558793
ENSG00000148346,ENSMUSG00000026822,62.26011142064337
ENSG00000162989,ENSMUSG00000026824,99.40119999999999
ENSG00000106976,ENSMUSG00000026825,98.9583
ENSG00000153234,ENSMUSG00000026826,99.8328
ENSG00000115159,ENSMUSG00000026827,95.92390451295495
ENSG00000136542,ENSMUSG00000026828,83.52941119848967
ENSG00000148288,ENSMUSG00000026829,90.2017
ENSG00000136541,ENSMUSG00000026830,72.92034406327822
ENSG00000160345,ENSMUSG00000026831,75.90759619426532
ENSG00000115165,ENSMUSG00000026832,89.1365
ENSG00000130558,ENSMUSG00000026833,99.38140000000001
ENSG00000123612,ENSMUSG00000026834,96.7546
ENSG00000085265,ENSMUSG00000026835,83.12501579101489
ENSG00000115170,ENSMUSG00000026836,99.4106
ENSG00000130635,ENSMUSG00000026837,96.4091
ENSG00000007001,ENSMUSG00000026839,91.60304409486429
ENSG00000050555,ENSMUSG00000026840,82.82635069413045
ENSG00000130720,ENSMUSG00000026841,94.56520321194851
ENSG00000097007,ENSMUSG00000026842,90.40492748661752
ENSG00000107164,ENSMUSG00000026843,94.33305483406248
ENSG00000136816,ENSMUSG00000026848,93.75
ENSG00000136827,ENSMUSG00000026849,95.93983311390811
ENSG00000136819,ENSMUSG00000026851,96.8858
ENSG00000095321,ENSMUSG00000026853,96.1661
ENSG00000136878,ENSMUSG00000026854,96.50273477332536
ENSG00000167130,ENSMUSG00000026856,97.8992
ENSG00000148335,ENSMUSG00000026857,97.3094
ENSG00000148343,ENSMUSG00000026858,96.9646
ENSG00000148341,ENSMUSG00000026860,97.62206246606604
ENSG00000044574,ENSMUSG00000026864,99.15969213314878
ENSG00000115919,ENSMUSG00000026866,92.35739302049102
ENSG00000165219,ENSMUSG00000026867,99.31460337241283
ENSG00000095261,ENSMUSG00000026869,96.82540000000002
ENSG00000169554,ENSMUSG00000026872,96.5629158135678
ENSG00000119403,ENSMUSG00000026873,94.99136668665088
ENSG00000106804,ENSMUSG00000026874,89.0345735637903
ENSG00000056558,ENSMUSG00000026875,88.48487902295425
ENSG00000119396,ENSMUSG00000026878,100.0
ENSG00000148180,ENSMUSG00000026879,94.63932128274591
ENSG00000148175,ENSMUSG00000026880,93.35663409457034
ENSG00000136848,ENSMUSG00000026883,98.7384
ENSG00000175764,ENSMUSG00000026885,81.5587837597554
ENSG00000148187,ENSMUSG00000026887,92.7481
ENSG00000115290,ENSMUSG00000026888,91.65123448976041
ENSG00000119446,ENSMUSG00000026889,98.9474
ENSG00000106852,ENSMUSG00000026890,99.74490000000002
ENSG00000115271,ENSMUSG00000026893,89.24484446478702
ENSG00000185681,ENSMUSG00000026894,88.21753337773609
ENSG00000119421,ENSMUSG00000026895,94.76740000000001
ENSG00000115267,ENSMUSG00000026896,87.0244
ENSG00000144290,ENSMUSG00000026904,98.74780000000001
ENSG00000115233,ENSMUSG00000026914,100.0
ENSG00000165209,ENSMUSG00000026915,99.40480000000001
ENSG00000196363,ENSMUSG00000026917,100.0
ENSG00000169925,ENSMUSG00000026918,96.11982554364957
ENSG00000172889,ENSMUSG00000026921,84.21051464322417
ENSG00000169692,ENSMUSG00000026922,86.6907
ENSG00000148400,ENSMUSG00000026923,94.6126433770633
ENSG00000148396,ENSMUSG00000026924,77.94680883907517
ENSG00000148384,ENSMUSG00000026925,83.656048255545
ENSG00000165688,ENSMUSG00000026926,94.94756364396592
ENSG00000165689,ENSMUSG00000026927,86.04381966451218
ENSG00000187796,ENSMUSG00000026928,88.806
ENSG00000160360,ENSMUSG00000026930,91.88405704158167
ENSG00000165863,ENSMUSG00000026931,70.91292288530906
ENSG00000148411,ENSMUSG00000026932,94.79963113227151
ENSG00000130559,ENSMUSG00000026933,90.45223083981348
ENSG00000107187,ENSMUSG00000026934,91.11393177172333
ENSG00000244187,ENSMUSG00000026939,87.037
ENSG00000177943,ENSMUSG00000026941,78.93626063779195
ENSG00000127191,ENSMUSG00000026942,91.575842176015
ENSG00000184925,ENSMUSG00000026943,70.64932339213982
ENSG00000107331,ENSMUSG00000026944,95.37891381211473
ENSG00000123609,ENSMUSG00000026946,78.90502277195542
ENSG00000183091,ENSMUSG00000026950,83.7487799475597
ENSG00000186193,ENSMUSG00000026955,74.28573096370597
ENSG00000197355,ENSMUSG00000026956,89.5463
ENSG00000176978,ENSMUSG00000026958,85.17033660507283
ENSG00000176884,ENSMUSG00000026959,98.57671795863222
ENSG00000177917,ENSMUSG00000026960,87.1681
ENSG00000184709,ENSMUSG00000026961,71.8796873347185
ENSG00000185863,ENSMUSG00000026963,77.551
ENSG00000176248,ENSMUSG00000026965,95.72032391328986
ENSG00000176101,ENSMUSG00000026966,99.15969999999999
ENSG00000188163,ENSMUSG00000026969,86.47799479895951
ENSG00000153250,ENSMUSG00000026970,91.61603144379063
ENSG00000115221,ENSMUSG00000026971,95.11111170667161
ENSG00000197070,ENSMUSG00000026972,87.42793366751289
ENSG00000165724,ENSMUSG00000026974,100.0
ENSG00000148399,ENSMUSG00000026975,74.05812931112185
ENSG00000125618,ENSMUSG00000026976,97.68463120601861
ENSG00000136536,ENSMUSG00000026977,92.05439198958071
ENSG00000125637,ENSMUSG00000026979,74.8180600657994
ENSG00000054219,ENSMUSG00000026980,86.21189275042077
ENSG00000136689,ENSMUSG00000026981,89.01404365006924
ENSG00000136695,ENSMUSG00000026983,93.24758580246021
ENSG00000136694,ENSMUSG00000026984,71.06918863968933
ENSG00000136696,ENSMUSG00000026985,48.99137562308323
ENSG00000150540,ENSMUSG00000026986,93.01532081178054
ENSG00000123636,ENSMUSG00000026987,90.70142361676703
ENSG00000196151,ENSMUSG00000026988,89.89475158515226
ENSG00000163331,ENSMUSG00000026989,85.9813
ENSG00000144283,ENSMUSG00000026991,97.73298111641866
ENSG00000115339,ENSMUSG00000026994,96.3665
ENSG00000163002,ENSMUSG00000026999,96.15977313550331
ENSG00000162999,ENSMUSG00000027001,90.61782942571405
ENSG00000061676,ENSMUSG00000027002,99.46950038906124
ENSG00000162998,ENSMUSG00000027004,95.67898860596635
ENSG00000077232,ENSMUSG00000027006,95.7125
ENSG00000138434,ENSMUSG00000027007,86.89767467000237
ENSG00000115232,ENSMUSG00000027009,92.5388
ENSG00000115840,ENSMUSG00000027010,98.45019638893757
ENSG00000170035,ENSMUSG00000027011,100.0
ENSG00000077380,ENSMUSG00000027012,98.9028
ENSG00000163510,ENSMUSG00000027014,89.8678
ENSG00000071967,ENSMUSG00000027015,84.02779760079065
ENSG00000144331,ENSMUSG00000027016,92.97521240352432
ENSG00000128708,ENSMUSG00000027018,95.48694527281123
ENSG00000163092,ENSMUSG00000027022,74.67612840505184
ENSG00000198648,ENSMUSG00000027030,96.82108406740626
ENSG00000172292,ENSMUSG00000027035,96.90724948453608
ENSG00000073734,ENSMUSG00000027048,90.916
ENSG00000149136,ENSMUSG00000027067,99.22370054608902
ENSG00000073737,ENSMUSG00000027068,90.9091
ENSG00000081479,ENSMUSG00000027070,87.53622481840381
ENSG00000109991,ENSMUSG00000027071,95.46600000000001
ENSG00000156575,ENSMUSG00000027072,74.27295435340748
ENSG00000186652,ENSMUSG00000027073,70.11239597020514
ENSG00000134802,ENSMUSG00000027074,83.38366656038392
ENSG00000149150,ENSMUSG00000027075,86.79246539605566
ENSG00000134809,ENSMUSG00000027076,100.0
ENSG00000214872,ENSMUSG00000027077,75.13112578536433
ENSG00000156587,ENSMUSG00000027078,86.9281
ENSG00000172409,ENSMUSG00000027079,99.2941
ENSG00000156603,ENSMUSG00000027080,95.9016
ENSG00000003436,ENSMUSG00000027082,72.13112458371398
ENSG00000138399,ENSMUSG00000027086,80.19089909682214
ENSG00000138448,ENSMUSG00000027087,96.36709772272692
ENSG00000144362,ENSMUSG00000027088,92.1162
ENSG00000065548,ENSMUSG00000027091,97.18309999999998
ENSG00000128654,ENSMUSG00000027099,98.4791
ENSG00000175879,ENSMUSG00000027102,89.46458301578777
ENSG00000115966,ENSMUSG00000027104,97.98387735817005
ENSG00000138435,ENSMUSG00000027107,97.3742
ENSG00000138430,ENSMUSG00000027108,100.0
ENSG00000172845,ENSMUSG00000027109,97.82604002230487
ENSG00000091409,ENSMUSG00000027111,92.51022693421999
ENSG00000121621,ENSMUSG00000027115,84.5291753876001
ENSG00000131808,ENSMUSG00000027120,91.89193011732084
ENSG00000152219,ENSMUSG00000027122,94.40300637112752
ENSG00000140199,ENSMUSG00000027130,99.1304
ENSG00000128463,ENSMUSG00000027131,99.4536
ENSG00000134152,ENSMUSG00000027132,93.86399611890641
ENSG00000182117,ENSMUSG00000027133,100.0
ENSG00000176454,ENSMUSG00000027134,95.229
ENSG00000109881,ENSMUSG00000027160,77.83783264097777
ENSG00000148943,ENSMUSG00000027162,100.0
ENSG00000110442,ENSMUSG00000027163,92.9293
ENSG00000175104,ENSMUSG00000027164,93.15586255186571
ENSG00000166352,ENSMUSG00000027165,72.68818006613468
ENSG00000170946,ENSMUSG00000027166,93.60268893650095
ENSG00000109911,ENSMUSG00000027167,85.34277306641123
ENSG00000007372,ENSMUSG00000027168,100.0
ENSG00000149100,ENSMUSG00000027170,99.7326
ENSG00000135378,ENSMUSG00000027171,82.3009
ENSG00000121690,ENSMUSG00000027173,94.1292
ENSG00000176148,ENSMUSG00000027175,91.945
ENSG00000176102,ENSMUSG00000027176,99.58159999999998
ENSG00000110422,ENSMUSG00000027177,94.64578580064524
ENSG00000110429,ENSMUSG00000027180,96.52995408054394
ENSG00000135387,ENSMUSG00000027184,98.44635359999918
ENSG00000135372,ENSMUSG00000027185,98.19422658516156
ENSG00000135374,ENSMUSG00000027186,94.49716357959566
ENSG00000121691,ENSMUSG00000027187,95.06639999999999
ENSG00000149090,ENSMUSG00000027188,94.7222
ENSG00000166326,ENSMUSG00000027189,92.88825423268447
ENSG00000166181,ENSMUSG00000027193,96.49806118790568
ENSG00000052841,ENSMUSG00000027194,95.76744457332609
ENSG00000149084,ENSMUSG00000027195,90.0641
ENSG00000151348,ENSMUSG00000027198,97.3538
ENSG00000171766,ENSMUSG00000027199,98.3452
ENSG00000137872,ENSMUSG00000027200,97.2973
ENSG00000104177,ENSMUSG00000027201,94.038629168368
ENSG00000074803,ENSMUSG00000027202,96.20832376692847
ENSG00000128951,ENSMUSG00000027203,71.23894496045055
ENSG00000166147,ENSMUSG00000027204,98.67688800773028
ENSG00000166200,ENSMUSG00000027206,99.21610284795138
ENSG00000156958,ENSMUSG00000027207,93.6681
ENSG00000140285,ENSMUSG00000027208,98.4536
ENSG00000166262,ENSMUSG00000027209,73.26920912721283
ENSG00000134138,ENSMUSG00000027210,99.7904
ENSG00000085117,ENSMUSG00000027215,86.3039461006845
ENSG00000157570,ENSMUSG00000027217,96.371
ENSG00000137860,ENSMUSG00000027219,88.0121473511388
ENSG00000019505,ENSMUSG00000027220,94.3662
ENSG00000175264,ENSMUSG00000027221,97.3236
ENSG00000121680,ENSMUSG00000027222,95.2381
ENSG00000121653,ENSMUSG00000027223,95.34559135425741
ENSG00000140254,ENSMUSG00000027224,89.76608267885084
ENSG00000140274,ENSMUSG00000027225,85.0
ENSG00000140263,ENSMUSG00000027227,93.2773
ENSG00000167014,ENSMUSG00000027229,88.12786264255978
ENSG00000157613,ENSMUSG00000027230,95.09141195585305
ENSG00000229474,ENSMUSG00000027233,76.30598343937945
ENSG00000104131,ENSMUSG00000027236,96.72446832169068
ENSG00000171877,ENSMUSG00000027238,99.1228
ENSG00000110492,ENSMUSG00000027239,92.57949560114008
ENSG00000092470,ENSMUSG00000027242,82.05125701121605
ENSG00000180423,ENSMUSG00000027243,95.70200000000001
ENSG00000175224,ENSMUSG00000027244,92.68292052560273
ENSG00000242028,ENSMUSG00000027245,96.79997358079324
ENSG00000128886,ENSMUSG00000027246,82.8282716253284
ENSG00000175220,ENSMUSG00000027247,93.46406154256883
ENSG00000167004,ENSMUSG00000027248,97.0297
ENSG00000180210,ENSMUSG00000027249,88.70967665555187
ENSG00000134569,ENSMUSG00000027253,98.21519999999998
ENSG00000166963,ENSMUSG00000027254,82.79182216839624
ENSG00000149182,ENSMUSG00000027255,95.73461153127731
ENSG00000165912,ENSMUSG00000027257,96.2264
ENSG00000168803,ENSMUSG00000027259,91.18884066702269
ENSG00000101323,ENSMUSG00000027261,97.027
ENSG00000137822,ENSMUSG00000027263,98.87474431705552
ENSG00000125869,ENSMUSG00000027270,91.78569999999999
ENSG00000159459,ENSMUSG00000027272,95.89275053499595
ENSG00000132639,ENSMUSG00000027273,100.0
ENSG00000125863,ENSMUSG00000027274,87.7193
ENSG00000101384,ENSMUSG00000027276,98.0296
ENSG00000149346,ENSMUSG00000027281,78.92817247852874
ENSG00000109919,ENSMUSG00000027282,94.95930921118367
ENSG00000140326,ENSMUSG00000027284,92.29521477257212
ENSG00000137814,ENSMUSG00000027285,85.71426036342677
ENSG00000180979,ENSMUSG00000027286,98.7448
ENSG00000092531,ENSMUSG00000027287,91.20370483109524
ENSG00000103994,ENSMUSG00000027288,85.50342553653077
ENSG00000166887,ENSMUSG00000027291,98.23961700836036
ENSG00000103966,ENSMUSG00000027293,98.1516
ENSG00000137825,ENSMUSG00000027296,96.30434469185336
ENSG00000062524,ENSMUSG00000027297,84.01828084068303
ENSG00000092445,ENSMUSG00000027298,92.09036045836123
ENSG00000185019,ENSMUSG00000027300,85.92590541220257
ENSG00000101405,ENSMUSG00000027301,92.0
ENSG00000132670,ENSMUSG00000027303,94.7884678084406
ENSG00000137815,ENSMUSG00000027304,98.8069834927668
ENSG00000137806,ENSMUSG00000027305,85.54031645295123
ENSG00000137804,ENSMUSG00000027306,74.42393384495314
ENSG00000088854,ENSMUSG00000027309,92.86928305302018
ENSG00000088812,ENSMUSG00000027312,95.344788299729
ENSG00000128965,ENSMUSG00000027313,91.235939383404
ENSG00000128917,ENSMUSG00000027314,91.17435149680175
ENSG00000166145,ENSMUSG00000027315,87.84311024740414
ENSG00000125861,ENSMUSG00000027316,67.60070376670144
ENSG00000166143,ENSMUSG00000027317,60.62503691406186
ENSG00000149451,ENSMUSG00000027318,78.2608705549863
ENSG00000088827,ENSMUSG00000027322,82.05274838750955
ENSG00000051180,ENSMUSG00000027323,99.41
ENSG00000166133,ENSMUSG00000027324,83.42442129670971
ENSG00000137812,ENSMUSG00000027326,70.62008553569333
ENSG00000101220,ENSMUSG00000027327,92.87751438380867
ENSG00000101222,ENSMUSG00000027329,92.3404282770264
ENSG00000101224,ENSMUSG00000027330,88.75433741214619
ENSG00000128944,ENSMUSG00000027331,78.34397118746502
ENSG00000128928,ENSMUSG00000027332,94.92326761525608
ENSG00000088826,ENSMUSG00000027333,94.38594110110657
ENSG00000171873,ENSMUSG00000027335,87.47794727035283
ENSG00000171864,ENSMUSG00000027338,83.94365450981631
ENSG00000101265,ENSMUSG00000027339,96.62580000000001
ENSG00000089057,ENSMUSG00000027340,97.53466838967385
ENSG00000089063,ENSMUSG00000027341,78.54784889715823
ENSG00000132646,ENSMUSG00000027342,98.4674
ENSG00000150667,ENSMUSG00000027344,72.57241642863048
ENSG00000125772,ENSMUSG00000027346,97.25311759564686
ENSG00000172575,ENSMUSG00000027347,92.83920343259621
